table_name,column_name,column_description,注释,Annotation,
CS_HKStockPerformance,HighPriceRMSix,近六个月以来最高价(元),,,
CS_HKStockPerformance,LowPriceRMSix,近六个月以来最低价(元),,,
CS_HKStockPerformance,HighestClosePRMSix,近六个月以来收盘最高价(元),,,
CS_HKStockPerformance,LowestClosePRMSix,近六个月以来收盘最低价(元),,,
CS_HKStockPerformance,TurnValuePDayRMSix,近六个月日均成交金额(元),,,
CS_HKStockPerformance,TurnRatePDayRMSix,近六个月日均换手率(%),,,
CS_HKStockPerformance,TurnVolumePDayRMSix,近六个月日均成交量(股),,,
CS_HKStockPerformance,ChangePCTPDayRMSix,近六个月日均涨跌幅(%),,,
CS_HKStockPerformance,RangePCTPDayRMSix,近六个月日均振幅(%),,,
CS_HKStockPerformance,TotalMVPerDayRMSix,近六个月日均总市值(元),,,
CS_HKStockPerformance,NegotiableMVPRMSix,近六个月日均流通市值(不含限售股)(元),,,
CS_HKStockPerformance,TurnoverValueRY,近一年成交金额(元),,,
CS_HKStockPerformance,TurnoverVolumeRY,近一年成交量(股),,,
CS_HKStockPerformance,ChangeOFRY,近一年涨跌(元),,,
CS_HKStockPerformance,ChangePCTRY,近一年涨跌幅(%),,,
CS_HKStockPerformance,RangePCTRY,近一年振幅(%),,,
CS_HKStockPerformance,TurnoverRateRY,近一年换手率(%),,,
CS_HKStockPerformance,AvgPriceRY,近一年成交均价(元),,,
CS_HKStockPerformance,HighPriceRY,近一年最高价(元),,,
CS_HKStockPerformance,LowPriceRY,近一年最低价(元),,,
CS_HKStockPerformance,HighestClosePRY,近一年收盘价最高(元),,,
CS_HKStockPerformance,LowestClosePRY,近一年收盘价最低(元),,,
CS_HKStockPerformance,TurnoverValuePDayRY,近一年日均成交金额(元),,,
CS_HKStockPerformance,TurnoverRatePDayRY,近一年日均换手率(%),,,
CS_HKStockPerformance,TurnVolumePDayRY,近一年日均成交量(股),,,
CS_HKStockPerformance,ChangePCTPDayRY,近一年日均涨跌幅(%),,,
CS_HKStockPerformance,RangePCTPDayRY,近一年日均振幅(%),,,
CS_HKStockPerformance,TotalMVPerDayRY,近一年日均总市值(元),,,
CS_HKStockPerformance,NegotiableMVPRY,近一年日均流通市值(不含限售股)(元),,,
CS_HKStockPerformance,TurnoverValueYTD,今年以来成交金额(元),,,
CS_HKStockPerformance,TurnoverVolumeYTD,今年以来成交量(股),,,
CS_HKStockPerformance,ChangeOFYTD,今年以来涨跌(元),,,
CS_HKStockPerformance,ChangePCTYTD,今年以来涨跌幅(%),,,
CS_HKStockPerformance,RangePCTYTD,今年以来振幅(%),,,
CS_HKStockPerformance,TurnoverRateYTD,今年以来换手率(%),,,
CS_HKStockPerformance,AvgPriceYTD,今年以来成交均价(元),,,
CS_HKStockPerformance,HighPriceYTD,今年以来最高价(元),,,
CS_HKStockPerformance,LowPriceYTD,今年以来最低价(元),,,
CS_HKStockPerformance,HighestClosePriceYTD,今年以来收盘最高价(元),,,
CS_HKStockPerformance,LowestClosePriceYTD,今年以来收盘最低价(元),,,
CS_HKStockPerformance,TurnoverValuePerDayYTD,今年以来日均成交金额(元),,,
CS_HKStockPerformance,TurnoverRatePerDayYTD,今年以来日均换手率(%),,,
CS_HKStockPerformance,TurnVolumePDayYTD,今年以来日均成交量(股),,,
CS_HKStockPerformance,ChangePCTPerDayYTD,今年以来日均涨跌幅(%),,,
CS_HKStockPerformance,RangePCTPerDayYTD,今年以来日均振幅(%),,,
CS_HKStockPerformance,TotalMVPerDayYTD,今年以来日均总市值(元),,,
CS_HKStockPerformance,NegotiableMVPYTD,今年以来日均流通市值(不含限售股)(元),,,
CS_HKStockPerformance,HighAdjustedPrice,上市以来复权最高价(元),,,
CS_HKStockPerformance,HighAdjustedPriceDate,上市以来复权最高价日期,,,
CS_HKStockPerformance,LowAdjustedPrice,上市以来复权最低价(元),,,
CS_HKStockPerformance,LowAdjustedPriceDate,上市以来复权最低价日期,,,
CS_HKStockPerformance,UpdateTime,更新时间,,,
CS_HKStockPerformance,InsertTime,发布时间,,,
CS_HKStockPerformance,JSID,JSID,,,
US_SecuMain,ID,ID,,,
US_SecuMain,InnerCode,证券内部编码,,,
US_SecuMain,SecuCode,证券代码,,,
US_SecuMain,SecuAbbr,证券简称,,,
US_SecuMain,ChiSpelling,拼音证券简称,,,
US_SecuMain,SecuCategory,证券类别,"证券类别(SecuCategory)与(CT_SystemConst)表中的DM字段关联，令LB = 1177 AND DM IN (55,62,74,75,78,101,201,202,203,204,205,206,207,208)，得到证券类别的具体描述：55-优先股，62-ETF基金，74-普通股，75-美国存托凭证（ADR），78-临时证券(Temporary)，101-全球存托凭证(GDR)，201-其他存托凭证(DR)，202-无投票权的存托凭证(NVDR)，203-具有权益特征的证券(Preferred Equity)，204-权利(Right)，205-结构性产品(Structured Products)，206-单位证券(Unit)，207-权证(Warrant)，208-外国证券(Alien/Foreign)。","The security category (SecuCategory) is associated with the DM field in the (CT_SystemConst) table, with LB = 1177 AND DM IN (55,62,74,75,78,101,201,202,203,204,205,206,207,208), resulting in the specific description of the security category: 55 - Preference Shares, 62 - ETF Fund, 74 - Common Stock, 75 - American Depositary Receipt (ADR), 78 - Temporary Securities, 101 - Global Depositary Receipt (GDR), 201 - Other Depositary Receipts (DR), 202 - Non-Voting Depositary Receipt (NVDR), 203 - Securities with Equity Features (Preferred Equity), 204 - Rights, 205 - Structured Products, 206 - Unit Securities, 207 - Warrants, 208 - Foreign Securities (Alien/Foreign).",
US_SecuMain,SecuMarket,证券市场,"证券市场(SecuMarket)与(CT_SystemConst)表中的DM字段关联，令LB = 201 and DM IN (49,55,57,65,66,67,68,69,70,76,77,78,80,86,87,94,96,114,190,210,280,290,320,360,460,480,500,620)，得到证券市场的具体描述：49-澳大利亚证券交易所，55-巴西圣保罗证券交易所，57-马来西亚吉隆坡证券交易所，65-印度尼西亚证券交易所，66-泰国证券交易所，67-韩国首尔证券交易所，68-东京证券交易所，69-新加坡证券交易所，70-台湾证券交易所，76-美国证券交易所，77-美国纳斯达克证券交易所，78-纽约证券交易所，80-加拿大多伦多证券交易所，86-法国巴黎证券交易所，87-德国法兰克福证券交易所，94-瑞士证券交易所，96-约翰内斯堡证券交易所，114-德国证券交易所，190-韩国科斯达克交易所，210-印度国家证券交易所，280-菲律宾证券交易所，290-印度孟买证券交易所，320-俄罗斯莫斯科证券交易所，360-纽交所群岛交易所(NYSE Arca)，460-美国OTC(OTCBB和OtherOTC)，480-投资者交易所(IEX)，500-Cboe BZX US Equities Exchange，620-胡志明市证券交易所。","The secuMarket is associated with the DM field in the CT_SystemConst table, where LB = 201 and DM IN (49,55,57,65,66,67,68,69,70,76,77,78,80,86,87,94,96,114,190,210,280,290,320,360,460,480,500,620), resulting in the specific description of the secuMarket: 49-Australian Securities Exchange, 55-Brazil Sao Paulo Securities Exchange, 57-Malaysia Kuala Lumpur Securities Exchange, 65-Indonesia Stock Exchange, 66-Thailand Stock Exchange, 67-South Korea Seoul Stock Exchange, 68-Tokyo Stock Exchange, 69-Singapore Stock Exchange, 70-Taiwan Stock Exchange, 76-U.S. Securities Exchange, 77-U.S. NASDAQ Stock Exchange, 78-New York Stock Exchange, 80-Canada Toronto Stock Exchange, 86-France Paris Stock Exchange, 87-Germany Frankfurt Stock Exchange, 94-Switzerland Stock Exchange, 96-Johannesburg Stock Exchange, 114-German Stock Exchange, 190-South Korea KOSDAQ Exchange, 210-India National Stock Exchange, 280-Philippines Stock Exchange, 290-India Mumbai Stock Exchange, 320-Russia Moscow Stock Exchange, 360-NYSE Arca, 460-U.S. OTC (OTCBB and OtherOTC), 480-Investors Exchange (IEX), 500-Cboe BZX US Equities Exchange, 620-Ho Chi Minh City Stock Exchange.",
US_SecuMain,ListedSector,上市板块,"上市板块(ListedSector)与(CT_SystemConst)表中的DM字段关联，令LB = 207 AND DM IN (101,102,103)，得到上市板块的具体描述：101-纳斯达克全球精选市场（NASDAQ-GS），102-纳斯达克全球市场（NASDAQ-GM），103-纳斯达克资本市场（NASDAQ-CM）。","The listed sector (ListedSector) is associated with the DM field in the (CT_SystemConst) table, with LB = 207 AND DM IN (101,102,103), resulting in the specific description of the listed sector: 101 - NASDAQ Global Select Market (NASDAQ-GS), 102 - NASDAQ Global Market (NASDAQ-GM), 103 - NASDAQ Capital Market (NASDAQ-CM).",
US_SecuMain,ListedDate,上市日期,,,
US_SecuMain,ListedState,上市状态,"上市状态(ListedState)与(CT_SystemConst)表中的DM字段关联，令LB = 1176 and DM in (1,2,4,5,9)，得到上市状态的具体描述：1-上市，2-预上市，4-上市失败，5-终止，9-其他。
","The listing status (ListedState) is associated with the DM field in the (CT_SystemConst) table, with LB = 1176 and DM in (1,2,4,5,9), yielding the specific description of the listing status: 1 - Listed, 2 - Pre-listed, 4 - Listing Failed, 5 - Terminated, 9 - Other.",
US_SecuMain,ISIN,ISIN代码,,,
US_SecuMain,CompanyCode,公司代码,,,
US_SecuMain,UpdateTime,更新时间,,,
US_SecuMain,JSID,JSID,,,
US_SecuMain,DelistingDate,退市日期1,,,
US_SecuMain,InsertTime,发布时间,,,
US_SecuMain,EngName,英文名称,,,
US_SecuMain,ChiName,中文名称,,,
US_CompanyInfo,ID,ID,,,
US_CompanyInfo,CompanyCode,公司代码,,,
US_CompanyInfo,EngName,英文名称,,,
US_CompanyInfo,EngNameAbbr,英文名称缩写,,,
US_CompanyInfo,ChiName,中文名称,,,
US_CompanyInfo,PEOAddress,公司地址,,,
US_CompanyInfo,PEOCity,城市,,,
US_CompanyInfo,PEOState,省份,,,
US_CompanyInfo,PEOZip,邮编,,,
US_CompanyInfo,PEOStatus,国家,,,
US_CompanyInfo,PEOTel,电话,,,
US_CompanyInfo,BusinessDcrp,公司简介,,,
US_CompanyInfo,UpdateTime,更新时间,,,
US_CompanyInfo,JSID,JSID,,,
US_CompanyInfo,BriefIntroText,公司简介,,,
US_CompanyInfo,EstablishmentDate,成立日期,,,
US_CompanyInfo,CompanyType,公司类型,公司类型(CompanyType)与(CT_SystemConst)表中的DM字段关联，令LB = 2261，得到公司类型的具体描述：1-美国联邦存款保险公司(FDIC)的银行分支，2-高等院校，3-融资子公司，4-政府，5-控股公司，6-合营企业，7-非盈利性组织，8-上市公司，9-非上市公司，10-子公司，11-已停止经营解散的实体。,"The company type (CompanyType) is associated with the DM field in the (CT_SystemConst) table, with LB set to 2261, the specific description of the company type is as follows: 1 - Branch of the Federal Deposit Insurance Corporation (FDIC) in the United States, 2 - Higher education institution, 3 - Financing subsidiary, 4 - Government, 5 - Holding company, 6 - Joint venture, 7 - Non-profit organization, 8 - Publicly listed company, 9 - Privately held company, 10 - Subsidiary, 11 - Entity that has ceased operations and been dissolved.",
US_CompanyInfo,BriefIntroTextEng,英文公司简介,,,
US_CompanyInfo,Fax,传真,,,
US_CompanyInfo,RegCountry,注册地国家,注册地国家（RegCountry）：与“国家城市代码表(LC_AreaCode)”中的“地区内部编码(AreaInnerCode)”关联，得到注册地国家的相关信息。,"The registered country (RegCountry) is associated with the ""AreaInnerCode"" in the ""LC_AreaCode"" table to obtain the relevant information of the registered country.",
US_CompanyInfo,RegState,注册地省份/州,,,
US_CompanyInfo,BusinessDcrpEng,英文业务简介,,,
US_CompanyInfo,IfHeadOffice,是否公司总部,"是否公司总部(IfHeadOffice)与(CT_SystemConst)表中的DM字段关联，令LB=999 AND DM IN (1,2)，得到是否公司总部的具体描述：1-是，2-否。","Whether the ""IfHeadOffice"" field is associated with the ""DM"" field in the ""CT_SystemConst"" table, with LB=999 AND DM IN (1,2), to obtain the specific description of whether it is the company headquarters: 1-yes, 2-no.",
US_CompanyInfo,LinkAddress,链接地址,,,
US_CompanyInfo,CountryCode,国家代码,与“国家城市代码表(LC_AreaCode)”中的“地区内部编码(AreaInnerCode)”关联，得到国家的相关信息。,"Associated with the ""AreaInnerCode"" in the ""LC_AreaCode"" table to obtain the relevant information of the country.",
US_CompanyInfo,EstablishmentDatePreci,成立日期精度,"成立日期精度(EstablishmentDatePreci)与(CT_SystemConst)表中的DM字段关联，令LB=102 AND DM in (27,28,29)，得到成立日期精度的具体描述：27-年，28-月，29-日。","The precision of the establishment date (EstablishmentDatePreci) is associated with the DM field in the CT_SystemConst table. When LB=102 and DM is in (27,28,29), the specific description of the precision of the establishment date is obtained: 27 - year, 28 - month, 29 - day.",
US_CompanyInfo,InsertTime,发布时间,,,
US_DailyQuote,ID,ID,,,
US_DailyQuote,TradingDay,交易日,,,
US_DailyQuote,InnerCode,证券内部代码,证券内部代码（InnerCode）：与”美股证券主表(US_SecuMain)“表的” 证券内部代码 (InnerCode)字段 “关联，得到相关的交易代码、简称等。,"Security Internal Code (InnerCode): Associated with the ""Security Internal Code (InnerCode)"" field of the ""US_SecuMain"" table, obtaining related trading codes, abbreviations, etc.",
US_DailyQuote,Open,开盘价,,,
US_DailyQuote,High,最高价,,,
US_DailyQuote,Low,最低价,,,
US_DailyQuote,Close,收盘价,,,
US_DailyQuote,Volume,成交量(手),,,
US_DailyQuote,EPSTTM,每股收益TTM(元/股),,,
US_DailyQuote,MarketCap,证券总市值,,,
US_DailyQuote,ShareOST,证券总股本,,,
US_DailyQuote,UpdateTime,更新时间,,,
US_DailyQuote,JSID,JSID,,,
US_DailyQuote,PrevClosePrice,昨收盘,,,
US_DailyQuote,ChangePCT,涨跌幅(%),,,
US_DailyQuote,AvgPrice,均价,均价（AvgPrice）：成交额/成交量,Average Price (AvgPrice): Transaction Amount / Transaction Volume,
US_DailyQuote,TurnoverValue,成交额(万),,,
US_DailyQuote,ChangeOF,日涨跌,,,
MF_FundArchives,ID,ID,,,
MF_FundArchives,InnerCode,基金内部编码,基金内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到基金的交易代码、简称等。,"Fund internal code (InnerCode): associated with the ""security internal code (InnerCode)"" in the ""security main table (SecuMain)"", to obtain the fund's trading code, abbreviation, etc.",
MF_FundArchives,TransCode,基金转型统一编码,基金转型统一编码(TransCode)是转型后的基金内码(InnerCode)，若发生多次转型，则为最新的基金内码。,"The Fund Transformation Unified Code (TransCode) is the post-transformation Fund Inner Code (InnerCode), and in the event of multiple transformations, it is the latest Fund Inner Code.",
MF_FundArchives,ApplyingCodeFront,前端申购代码,前端申购代码（ApplyingCodeFront）：取值为场外前端申购代码>场内申赎代码（场内基金）。,Front-end application code (ApplyingCodeFront): The value is the off-market front-end application code > on-market redemption code (on-market fund).,
MF_FundArchives,ApplyingCodeBack,后端申购代码,,,
MF_FundArchives,SecurityCode,基金代码,,,
MF_FundArchives,SecuCode,证券代码,,,
MF_FundArchives,MainCode,基金主代码,基金主代码（MainCode）：该字段记录基金季报中公布的基金主代码信息，当基金为非分级基金或分级基金主代码时，该字段与基金代码（SecurityCode）一致。,"Fund Main Code (MainCode): This field records the main code information of the fund published in the quarterly report of the fund. When the fund is a non-classified fund or the main code of a classified fund, this field is consistent with the fund code (SecurityCode).",
MF_FundArchives,ExApplyingMarket,场内申购赎回场所,"场内申购赎回场所(ExApplyingMarket)与(CT_SystemConst)表中的DM字段关联，令LB = 201 AND DM IN (90,83)，得到场内申购赎回场所的具体描述：83-上海证券交易所，90-深圳证券交易所。","The on-site subscription and redemption location (ExApplyingMarket) is associated with the DM field in the (CT_SystemConst) table, with LB = 201 AND DM IN (90,83), yielding the specific description of the on-site subscription and redemption location: 83-Shanghai Stock Exchange, 90-Shenzhen Stock Exchange.",
MF_FundArchives,ExApplyingCode,场内申购赎回代码,,,
MF_FundArchives,ExApplyingAbbr,场内申购赎回简称,,,
MF_FundArchives,Type,基金运作方式,"基金运作方式(Type)与(CT_SystemConst)表中的DM字段关联，令LB = 1210 AND DM IN(1,2,3,4,6,7,8)，得到基金运作方式的具体描述：1-契约型封闭式，2-开放式，3-LOF，4-ETF，6-创新型封闭式，7-开放式(带固定封闭期)，8-ETF联接基金。","The fund operation mode (Type) is associated with the DM field in the (CT_SystemConst) table, let LB = 1210 AND DM IN (1,2,3,4,6,7,8), to obtain the specific description of the fund operation mode: 1-Contractual closed-end, 2-Open-end, 3-LOF, 4-ETF, 6-Innovative closed-end, 7-Open-end (with fixed closed period), 8-ETF Linked Fund.",
MF_FundArchives,FundNature,基金性质,基金性质(FundNature)与(CT_SystemConst)表中的DM字段关联，令LB = 1485，得到基金性质的具体描述：1-常规基金，2-QDII基金，3-互认基金。,"The Fund Nature (FundNature) is associated with the DM field in the (CT_SystemConst) table, setting LB to 1485, yields the specific description of the Fund Nature: 1-Regular Fund, 2-QDII Fund, 3-Mutual Recognition Fund.",
MF_FundArchives,InvestmentType,是否指数型,"是否指数型(InvestmentType)与(CT_SystemConst)表中的DM字段关联，令LB = 1094 AND DM IN (7,8,16)，得到是否指数型的具体描述：7-指数型，8-优化指数型，16-非指数型。","Whether the DM field is associated with the InvestmentType and CT_SystemConst tables, let LB = 1094 AND DM IN (7,8,16), to obtain the specific description of whether it is exponential: 7-Exponential, 8-Optimized Exponential, 16-Non-exponential.",
MF_FundArchives,InvestStyle,基金投资风格,基金投资风格(InvestStyle)与(CT_SystemConst)表中的DM字段关联，令LB = 1093，得到基金投资风格的具体描述：1-普通股票型，2-指数型，3-配置型，4-货币市场，5-积极债券型，6-债券型，7-普通债券型，8-短债型，9-保本型，10-积极配置型，11-保守混合型，12-偏股型，13-偏债型，14-中短债型，15-特殊策略型，16-标准混合型，17-QDII，20-封闭式基金，21-大规模封闭式基金，22-小规模封闭式基金，23-普通股票型(封闭)，24-标准混合型基金(封闭)，25-积极债券型(封闭)，26-普通债券型基金(封闭)，27-积极配置型(封闭)，29-其它(封闭)，30-亚太区不包括日本股票，31-大中华区股票，32-新兴市场股票，33-环球股票，34-行业股票，35-美国股票，36-环球股债混合，37-环球债券，38-商品(QDII)，39-可转债型，40-纯债型，41-纯债型(封闭)，42-混合型，43-混合型(封闭)，44-可转债型(封闭)，45-债券型(封闭)，46-股票型(QDII)，47-混合型(QDII)，48-债券型(QDII)，49-保守混合型(封闭)，50-商品基金(QDII)，51-货币型，52-短债型(封闭)，53-市场中性策略，54-市场中性策略(封闭)，55-商品，56-另类，57-另类(封闭)，58-其它(QDII)，59-灵活配置型，60-灵活配置型(封闭)，61-亚洲股债混合，62-大中华区股债混合，63-全球新兴市场股债混合，64-行业股票-医药，65-行业股票-科技、传媒及通讯，66-沪港深股票型，67-沪港深混合型，68-沪港深混合型(封闭)，69-债券型QDII(封闭)，70-FOF，71-其他债券，72-亚洲不包括日本股票-货币对冲，73-中国股票，74-亚太区股票，75-环球债券(封闭)，76-亚洲债券，77-股票型基金，78-可转债基金，79-保本基金，80-商品基金，81-其它，82-其它基金(QDII)，83-债券型基金，84-香港股票型基金，85-行业股票-消费，86-行业股票-金融地产，87-行业混合-消费，88-行业混合-医药，89-行业混合-科技、传媒及通讯，90-沪港深积极配置型，91-沪港深保守混合型，92-沪港深灵活配置型，93-目标日期，94-商品-贵金属，95-商品-其它，96-沪港深积极配置型(封闭)，97-沪港深保守混合型(封闭)，98-沪港深灵活配置型(封闭)，99-其他型，100-环球债券 - 美元对冲，101-行业混合 - 科技、传媒及通讯（封闭式），102-美元积极型股债混合，103-科技股票，104-新兴市场债券，105-大中华股票，106-亚洲高收益债券，107-其他行业股票，108-大中华高收益债券，109-亚洲不包括日本股票，110-其他股债混合，111-美元灵活配置型，112-信用债(封闭)，113-信用债，114-行业股票-其它，115-行业混合-医药(封闭)，116-利率债，117-利率债(封闭)，118-香港股票型基金(封闭式)，119-大盘成长股票，120-大盘平衡股票，121-大盘价值股票，122-中盘成长股票，123-中盘平衡股票，124-积极配置-大盘成长，125-积极配置-大盘平衡，126-积极配置-中小盘，127-沪港深积极配置，128-港股积极配置，129-基础设施REITs（废弃），130-积极配置-大盘平衡(封闭式)，131-大盘平衡股票(封闭式)，132-大盘成长股票(封闭式)，133-积极配置-大盘成长(封闭式)，134-积极配置-中小盘(封闭式)，135-QDII环球股票，136-QDII环球债券，137-QDII行业股票，138-QDII美国股票，139-QDII大中华区股票，140-QDII全球新兴市场股债混合，141-QDII亚洲股债混合，142-QDII新兴市场股票，143-环球新兴市场债券，144-美元激进配置型，145-QDII环球股债混合，146-QDII大中华区股债混合，147-QDII亚太区不包括日本股票，148-QDII环球债券(封闭式)，149-QDII其它，150-QDII商品，151-沪港深股票(封闭)，152-基础设施REITs(封闭)，155-行业混合-消费(封闭式)。,"The fund investment style (InvestStyle) is associated with the DM field in the (CT_SystemConst) table. When LB = 1093, the specific description of the fund investment style is obtained: 1-Ordinary Stock Type, 2-Index Type, 3-Configuration Type, 4-Money Market, 5-Active Bond Type, 6-Bond Type, 7-Ordinary Bond Type, 8-Short-term Bond Type, 9-Principal Guaranteed Type, 10-Active Configuration Type, 11-Conservative Mixed Type, 12-Bias Stock Type, 13-Bias Bond Type, 14-Medium and Short-term Bond Type, 15-Special Strategy Type, 16-Standard Mixed Type, 17-QDII, 20-Closed-end Fund, 21-Large-scale Closed-end Fund, 22-Small-scale Closed-end Fund, 23-Ordinary Stock Type (Closed), 24-Standard Mixed Fund (Closed), 25-Active Bond Type (Closed), 26-Ordinary Bond Fund (Closed), 27-Active Configuration Type (Closed), 29-Other (Closed), 30-Asia-Pacific Region Excluding Japan Stocks, 31-Greater China Region Stocks, 32-Emerging Market Stocks, 33-Global Stocks, 34-Industry Stocks, 35-U.S. Stocks, 36-Global Stock and Bond Mix, 37-Global Bonds, 38-Commodities (QDII), 39-Convertible Bond Type, 40-Pure Bond Type, 41-Pure Bond Type (Closed), 42-Mixed Type, 43-Mixed Type (Closed), 44-Convertible Bond Type (Closed), 45-Bond Type (Closed), 46-Stock Type (QDII), 47-Mixed Type (QDII), 48-Bond Type (QDII), 49-Conservative Mixed Type (Closed), 50-Commodity Fund (QDII), 51-Money Market Type, 52-Short-term Bond Type (Closed), 53-Market Neutral Strategy, 54-Market Neutral Strategy (Closed), 55-Commodities, 56-Alternative, 57-Alternative (Closed), 58-Other (QDII), 59-Flexible Configuration Type, 60-Flexible Configuration Type (Closed), 61-Asia-Pacific Stock and Bond Mix, 62-Greater China Region Stock and Bond Mix, 63-Global Emerging Market Stock and Bond Mix, 64-Industry Stocks-Pharmaceuticals, 65-Industry Stocks-Technology, Media, and Telecommunications, 66-Shanghai-Hong Kong-Shenzhen Stock Type, 67-Shanghai-Hong Kong-Shenzhen Mixed Type, 68-Shanghai-Hong Kong-Shenzhen Mixed Type (Closed), 69-Bond Type QDII (Closed), 70-FOF, 71-Other Bonds, 72-Asia Excluding Japan Stocks-Currency Hedged, 73-China Stocks, 74-Asia-Pacific Region Stocks, 75-Global Bonds (Closed), 76-Asia Bonds, 77-Stock Type Fund, 78-Convertible Bond Fund, 79-Principal Guaranteed Fund, 80-Commodity Fund, 81-Other, 82-Other Fund (QDII), 83-Bond Type Fund, 84-Hong Kong Stock Type Fund, 85-Industry Stocks-Consumer, 86-Industry Stocks-Finance and Real Estate, 87-Industry Mixed-Consumer, 88-Industry Mixed-Pharmaceuticals, 89-Industry Mixed-Technology, Media, and Telecommunications, 90-Shanghai-Hong Kong-Shenzhen Active Configuration Type, 91-Shanghai-Hong Kong-Shenzhen Conservative Mixed Type, 92-Shanghai-Hong Kong-Shenzhen Flexible Configuration Type, 93-Target Date, 94-Commodities-Precious Metals, 95-Commodities-Other, 96-Shanghai-Hong Kong-Shenzhen Active Configuration Type (Closed), 97-Shanghai-Hong Kong-Shenzhen Conservative Mixed Type (Closed), 98-Shanghai-Hong Kong-Shenzhen Flexible Configuration Type (Closed), 99-Other Type, 100-Global Bonds - U.S. Dollar Hedged, 101-Industry Mixed - Technology, Media, and Telecommunications (Closed), 102-U.S. Dollar Active Stock and Bond Mix, 103-Technology Stocks, 104-Emerging Market Bonds, 105-Greater China Stocks, 106-Asia High Yield Bonds, 107-Other Industry Stocks, 108-Greater China High Yield Bonds, 109-Asia Excluding Japan Stocks, 110-Other Stock and Bond Mix, 111-U.S. Dollar Flexible Configuration Type, 112-Credit Bond (Closed), 113-Credit Bond, 114-Industry Stocks-Other, 115-Industry Mixed-Ph",
MF_FundArchives,FundType,基金类别,,,
MF_FundArchives,FundTypeCode,基金类别代码,"基金类别代码(FundTypeCode)与(CT_SystemConst)表中的DM字段关联，令LB = 1249 AND DM NOT IN (1110,1111,1112)，得到基金类别代码的具体描述：1101-股票型，1103-混合型，1105-债券型，1107-保本型，1109-货币型，1199-其他型，1200-基础设施证券投资基金。","The FundTypeCode is associated with the DM field in the CT_SystemConst table, with LB = 1249 and DM NOT IN (1110,1111,1112), the specific description of the FundTypeCode is: 1101-Equity Fund, 1103-Mixed Fund, 1105-Bond Fund, 1107-Guaranteed Fund, 1109-Money Market Fund, 1199-Other Fund, 1200-Infrastructure Securities Investment Fund.",
MF_FundArchives,InvestOrientation,基金投资方向,,,
MF_FundArchives,InvestTarget,基金投资目标,,,
MF_FundArchives,InvestField,基金投资范围,,,
MF_FundArchives,PerformanceBenchMark,业绩比较基准,,,
MF_FundArchives,RiskReturncharacter,风险收益特征,,,
MF_FundArchives,ProfitDistributionRule,收益分配原则,,,
MF_FundArchives,ExProfitDistri,场内收益分配方式,场内收益分配方式(ExProfitDistri)与(CT_SystemConst)表中的DM字段关联，令LB = 1989，得到场内收益分配方式的具体描述：1-现金分红，2-红利再投资，3-现金分红或红利再投资，4-不分配。,"The in-house profit distribution method (ExProfitDistri) is associated with the DM field in the (CT_SystemConst) table. Setting LB = 1989, the specific description of the in-house profit distribution method is obtained: 1-cash dividend, 2-reinvestment of dividends, 3-cash dividend or reinvestment of dividends, 4-no distribution.",
MF_FundArchives,OTCProfitDistri,场外收益分配方式,场外收益分配方式(OTCProfitDistri)与(CT_SystemConst)表中的DM字段关联，令LB = 1989，得到场外收益分配方式的具体描述：1-现金分红，2-红利再投资，3-现金分红或红利再投资，4-不分配。,"The method of OTC profit distribution (OTCProfitDistri) is associated with the DM field in the (CT_SystemConst) table. Setting LB = 1989, the specific description of the OTC profit distribution method is obtained: 1-cash dividend, 2-reinvestment of dividends, 3-cash dividend or reinvestment of dividends, 4-no distribution.",
MF_FundArchives,BriefIntro,基金简介,,,
MF_FundArchives,FloatType,发售方式,发售方式(FloatType)与(CT_SystemConst)表中的DM字段关联，令LB = 1652，得到发售方式的具体描述：1-场内，2-场外，3-场内和场外。,"The distribution method (FloatType) is associated with the DM field in the (CT_SystemConst) table, with LB = 1652, obtaining the specific description of the distribution method: 1-Intraday, 2-Extraday, 3-Intraday and Extraday.",
MF_FundArchives,FoundedSize,基金设立规模(份),,,
MF_FundArchives,EstablishmentDate,设立日期,,,
MF_FundArchives,EstablishmentDateII,转型前设立日期,,,
MF_FundArchives,ListedDate,上市日期,,,
MF_FundArchives,Duration,存续年限(年),,,
MF_FundArchives,StartDate,存续期起始日,,,
MF_FundArchives,ExpireDate,存续期截止日,存续期截止日（ExpireDate）：优先取契约型封闭式基金的存续期截止日，其次取基金的清算日>合同失效日。,"Expiration Date: Prefer the expiration date of the contractual closed-end fund, and secondly, take the fund's liquidation date > contract termination date.",
MF_FundArchives,LastOperationDate,最后运作日,最后运作日（LastOperationDate）：指基金的最后运作日，一般是净值的最后披露日，是清算日的前一个工作日。,"Last Operation Date: Refers to the last operation day of the fund, which is generally the last disclosure day of the net value, and is the working day before the settlement day.",
MF_FundArchives,StClearingDate,清算起始日,,,
MF_FundArchives,EnClearingDate,清算截止日,,,
MF_FundArchives,GuaranteedPeriod,保本型基金保本期(月),,,
